Property ID,Owner Id,Locality,Plot size,Propertyusagetype,Creation date,2013-14,2014-15,2015-16,2016-17,2017-18,2018-19,2019-20,2020-21,2021-22,2022-23,2023-24,2024-25,IsDefaulter
PT-1014-707631,['9c84f31e-78b6-40f1-bb4b-8ed204bff6aa'],['PLC11'],180.0,RESIDENTIAL,2019-11-15,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-707845,['46c76825-5272-4597-a598-c9efdcf53e5f'],['PLC100'],160.0,MIXED,2022-05-18,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-708031,['2f8d9574-6bf6-425b-9f1f-ae0d9185b4af'],['PLC75'],2000.0,NONRESIDENTIAL.COMMERCIAL,2019-11-18,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-708045,['1221a763-c81d-43bd-8778-94e0183a966d'],['PLC182'],28.0,NONRESIDENTIAL.COMMERCIAL,2025-05-13,,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-708948,['b2c89e32-d66f-4d4e-aa40-e74915002456'],['PLC157'],80.0,NONRESIDENTIAL.COMMERCIAL,2023-07-24,,,,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-709147,['f6addac9-b2d7-457f-adfa-a60a09d29cc4'],['PLC114'],22.4,NONRESIDENTIAL.COMMERCIAL,2019-11-21,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-709553,"['23677fe0-295b-4373-9309-593a7a3e7f94', '65495e12-ea63-46b3-af54-95072a72357b', '8c07e5b1-fee4-44cf-b95b-ba39bbe492ac']",['PLC142'],708.8,NONRESIDENTIAL.COMMERCIAL,2022-09-13,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-709763,['f2d996b6-30fc-415d-9cb5-4fb6c74aa898'],['PLC142'],41.0,MIXED,2019-11-22,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Yes
PT-1014-710644,"['c7030c65-edc2-4163-8a94-b65aad65265f', 'fc83751a-56e0-4db3-bd6c-afb4f7ca6d4e']",['PLC185'],200.0,MIXED,2019-11-26,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-711035,['0f54f981-05ce-43e9-8e16-c517091e8493'],['PLC31'],810.0,NONRESIDENTIAL.INDUSTRIAL,2025-03-28,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
PT-1014-711058,['ed1b1fad-f2aa-4a63-b537-f70c28d995af'],['PLC100'],145.0,MIXED,2024-11-11,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-712050,['e8fba16d-f556-433e-a6b8-7623aef6f238'],['PLC144'],,RESIDENTIAL,2019-11-29,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-712113,['8a24198c-1f5d-4244-b5dc-9d83c12b736d'],['PLC82'],500.0,RESIDENTIAL,2019-11-29,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-712391,['2798d6dd-af73-406f-9794-39234906caa3'],['PLC142'],36.0,NONRESIDENTIAL.COMMERCIAL,2025-02-19,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-712584,['d2e1f427-9a16-461d-aa78-b5b280d50b26'],['PLC132'],220.0,RESIDENTIAL,2019-12-02,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-712707,['7a2e7764-a4f6-4921-a91c-40728435047c'],['PLC134'],234.0,RESIDENTIAL,2019-12-02,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-712847,['9bf03b3c-f27b-433b-8b1e-d7c9749c6b7c'],['PLC54'],138.0,NONRESIDENTIAL.INDUSTRIAL,2019-12-02,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,"Demand not generated, hence not paid",Yes,Yes
PT-1014-712852,['6996001c-4763-438e-a21f-04134ac915ae'],['PLC54'],42.0,NONRESIDENTIAL.INDUSTRIAL,2019-12-02,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-713320,['3514c62b-7de8-4fde-8b5e-c9fa0a84b667'],['PLC182'],25.0,NONRESIDENTIAL.COMMERCIAL,2019-12-03,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-713329,['3514c62b-7de8-4fde-8b5e-c9fa0a84b667'],['PLC182'],47.0,NONRESIDENTIAL.COMMERCIAL,2019-12-03,,,,,,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-713468,['601dfd7d-8ffa-46f4-96a7-5496c5943272'],['PLC2'],520.0,RESIDENTIAL,2019-12-03,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes
PT-1014-713515,['33cc7494-9975-497b-89f1-646a5a884407'],['PLC58'],200.0,RESIDENTIAL,2019-12-03,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-713829,['13308c1a-0c2d-44d4-b687-bc6ed29532eb'],['PLC155'],212.0,NONRESIDENTIAL.COMMERCIAL,2019-12-04,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-713991,['63c4c907-0c3c-4149-adc7-16d457a8d7cc'],['PLC187'],223.0,RESIDENTIAL,2019-12-04,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-714108,['82812ee4-e79c-42bc-b68d-350b7b214188'],['PLC57'],81.0,NONRESIDENTIAL.COMMERCIAL,2025-02-22,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-714180,['1eabffbc-1a21-47b5-9863-1cbbfddd6beb'],['PLC167'],15.0,NONRESIDENTIAL.COMMERCIAL,2019-12-04,,,,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-714315,['538ea097-cdc8-41a0-be43-cfdc4b12e284'],['PLC2'],39.0,MIXED,2021-12-09,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-714348,['5e3b9514-cf4e-4bc5-a420-648a19cb931f'],['PLC94'],52.0,NONRESIDENTIAL.COMMERCIAL,2019-12-05,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-714352,"['ec91fb4e-e686-4a41-997b-47b7e9692ade', '26045d2f-e5f5-4242-b276-f74d500ca29f', '1782bba3-807b-49ae-b193-fc07175301ca']",['PLC51'],52.0,NONRESIDENTIAL.COMMERCIAL,2025-02-14,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-714357,['5e3b9514-cf4e-4bc5-a420-648a19cb931f'],['PLC94'],15.0,NONRESIDENTIAL.COMMERCIAL,2019-12-05,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-714361,['bc691ada-54e2-4e4d-b939-ccae5013a61d'],['PLC188'],22.0,NONRESIDENTIAL.COMMERCIAL,2019-12-05,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-714377,['19b9b680-87f0-4baf-9ecb-18a34ce64e72'],['PLC188'],22.0,NONRESIDENTIAL.COMMERCIAL,2019-12-05,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-714521,['0b757507-657c-4c3a-a3e1-e73761b68ee6'],['PLC167'],22.0,NONRESIDENTIAL.COMMERCIAL,2019-12-05,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-715131,['42c5285a-63e6-4134-a484-74e0ad0b90c2'],['PLC57'],67.0,NONRESIDENTIAL.COMMERCIAL,2022-09-02,,,,,,Yes,Yes,Yes,No,No,No,Yes,Yes
PT-1014-753853,['c7de417a-81fd-4f43-82fc-6fb7d3aa06a2'],['PLC155'],25.0,NONRESIDENTIAL.COMMERCIAL,2019-12-09,,,,,,,Yes,"Demand not generated, hence not paid",Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-754526,['fadbe1d3-0801-455e-9095-064aef89bbac'],['PLC110'],300.0,MIXED,2024-09-19,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-754539,['399574bf-762e-46d0-9e11-f5315bf4b1dd'],['PLC7'],280.0,RESIDENTIAL,2019-12-10,,,,,,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-754686,['994f6f25-c0de-43ba-a260-26f3fbc46197'],['PLC57'],33.0,NONRESIDENTIAL.COMMERCIAL,2019-12-10,,,,,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-754873,['17133c84-1c30-4212-880f-630f981f1acd'],['PLC163'],32.0,NONRESIDENTIAL.COMMERCIAL,2022-06-21,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-755905,['c48b5a98-5a8f-44cc-be04-c0b0b5997e83'],['PLC167'],486.0,NONRESIDENTIAL.COMMERCIAL,2019-12-12,,,,,Yes,Yes,"Demand not generated, hence not paid",No,No,No,No,No,Yes
PT-1014-755951,['8d6d43c2-5f85-4ce8-8de3-863bf5d183ee'],['PLC179'],203.0,MIXED,2019-12-12,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-757073,"['b8e4f1a5-7129-4890-91be-9ae253b7c3e2', '683feb59-08be-4b88-823e-650552cb09eb']",['PLC144'],45.0,MIXED,2019-12-16,,,,,,Yes,"Demand not generated, hence not paid",No,No,No,No,No,Yes
PT-1014-757202,"['b8e4f1a5-7129-4890-91be-9ae253b7c3e2', '683feb59-08be-4b88-823e-650552cb09eb']",['PLC144'],120.0,NONRESIDENTIAL.COMMERCIAL,2025-04-15,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-757315,"['794e34d4-9f1c-4236-869d-d823bd4748bd', 'd8558191-5824-49c9-b764-38fcb93d4825']",['PLC184'],356.0,NONRESIDENTIAL.COMMERCIAL,2024-12-11,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-757623,['831be5c2-6a5e-4444-b1b1-44de5278df41'],['PLC169'],34.0,NONRESIDENTIAL.COMMERCIAL,2021-07-28,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-757782,"['a63d79d9-f01c-492d-96be-a0f0346c028f', '874095fe-d74d-4fac-a762-74823026c1b8']",['PLC52'],60.0,NONRESIDENTIAL.COMMERCIAL,2023-06-02,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-757830,['9277c97e-48f4-4d2e-b650-911fa8c3a283'],['PLC33'],200.0,RESIDENTIAL,2019-12-17,,,,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-757854,"['9ffd66fa-9274-49ae-baea-213aa873b69f', '7a2e7764-a4f6-4921-a91c-40728435047c']",['PLC210'],250.0,RESIDENTIAL,2019-12-17,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-757913,['6989b5cf-e7f4-4dc4-974f-d759e764c190'],['PLC20'],30.0,NONRESIDENTIAL.COMMERCIAL,2022-02-04,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,No,No,Yes
PT-1014-757926,['0e660a2f-4ce0-4c9e-a969-b08f7bfe4d62'],['PLC2'],400.0,RESIDENTIAL,2019-12-17,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-758180,['85186ddc-14c0-4fd3-97ec-8341a747708b'],['PLC186'],200.0,RESIDENTIAL,2019-12-18,,,,,,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-758357,['5f7164f5-e406-43bc-9d72-8288ec1c0417'],['PLC211'],200.0,RESIDENTIAL,2019-12-18,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-758637,['23430b19-0548-4d84-8f67-ad562600169b'],['PLC156'],203.0,RESIDENTIAL,2021-03-31,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-758716,['5f3ac580-8a0d-414b-a1e7-f6fd168af51e'],['PLC183'],19.0,NONRESIDENTIAL.COMMERCIAL,2019-12-18,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes
PT-1014-758792,['a6bdef64-90e2-497a-af51-b9aa72a5ba56'],['PLC68'],220.0,RESIDENTIAL,2019-12-18,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-758807,['9277c97e-48f4-4d2e-b650-911fa8c3a283'],['PLC82'],25.0,NONRESIDENTIAL.COMMERCIAL,2019-12-18,,,,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-759816,['4dc9c4be-7f72-4dfc-8c39-5879434c7ec7'],['PLC74'],102.0,RESIDENTIAL,2019-12-20,,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes
PT-1014-759910,['f2f7b7a0-2896-4513-8253-f90308f7b491'],['PLC14'],240.0,RESIDENTIAL,2019-12-20,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-759937,['3ebc013a-f4a9-42c3-82ad-1daeb9bfb3ce'],['PLC14'],240.0,RESIDENTIAL,2019-12-20,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-759950,['b1039b9b-dafb-44aa-b07b-dfebf595e40c'],['PLC51'],354.0,RESIDENTIAL,2019-12-20,,,,,,,,No,No,No,No,No,Yes
PT-1014-759977,['72427e1f-fbdf-4234-ada9-2cc01cad2332'],['PLC51'],800.0,NONRESIDENTIAL.COMMERCIAL,2019-12-20,,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-760312,['a60876cf-d9c3-4149-a488-b1b8523eb315'],['PLC34'],122.0,NONRESIDENTIAL.COMMERCIAL,2022-07-19,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-761549,"['975b272b-c1a0-4661-a003-21a316264675', 'cdda6123-64e4-456d-b395-05a4a7b334b1']",['PLC143'],14.0,NONRESIDENTIAL.COMMERCIAL,2019-12-24,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-761619,['63350fdb-8836-4a97-ac26-30213d0cb810'],['PLC6'],120.0,RESIDENTIAL,2019-12-24,,,,,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-761668,['92bf6eac-9086-4f1d-836e-d326b331c1da'],['PLC200'],180.0,RESIDENTIAL,2019-12-24,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-761677,['125b78e9-2cc7-4751-8085-d1885406d991'],['PLC13'],300.0,RESIDENTIAL,2019-12-24,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-761714,['9c9ed790-cd6f-4a13-99c3-c43497f5c8d5'],['PLC81'],180.0,RESIDENTIAL,2019-12-24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-761885,['807d0462-cfc7-4264-a52a-52b76f339134'],['PLC186'],100.0,RESIDENTIAL,2019-12-24,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-761896,"['c0d91887-7c10-4989-834a-7d78d2ae5ea6', '6e9443ce-711b-41b0-9ce3-128e3a2116f0']",['PLC186'],100.0,RESIDENTIAL,2019-12-24,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-761906,"['6e9443ce-711b-41b0-9ce3-128e3a2116f0', '807d0462-cfc7-4264-a52a-52b76f339134']",['PLC186'],120.0,RESIDENTIAL,2019-12-24,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-762530,['24a371e8-dca0-42c0-92f3-918041bf7c7f'],['PLC112'],302.0,RESIDENTIAL,2019-12-26,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-762536,['84f09f9f-a72f-4ffa-88db-befb3a180d0e'],['PLC184'],100.0,RESIDENTIAL,2019-12-26,,,,,,,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes
PT-1014-762583,"['46bbbe75-dcf9-4cd4-bad6-af4369ccc653', '5b7677cf-fa4c-4e54-a473-0afe2dbaed08']",['PLC164'],480.0,RESIDENTIAL,2019-12-26,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-763276,['0ff7d409-111f-40de-9edf-6c27fc8f4ad3'],['PLC180'],40.0,NONRESIDENTIAL.COMMERCIAL,2019-12-27,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-763453,"['01129c37-75a8-4028-a75a-117c49700eea', 'ea44a469-78c5-4c60-97ea-68037f50ea7e']",['PLC149'],400.0,RESIDENTIAL,2019-12-27,,,,,,,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-763492,['32a2413a-254a-4ded-9e49-f3d133c36dc5'],['PLC15'],142.0,NONRESIDENTIAL.COMMERCIAL,2019-12-27,,,,,,,Yes,Yes,Yes,Yes,Yes,No,Yes
PT-1014-765771,['5d5da811-f8a2-4c8b-b1a8-deb7e283decc'],['PLC81'],220.0,RESIDENTIAL,2019-12-31,,,,,,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-765858,"['68bdeacb-b7cd-4850-8db9-e424e85a3f8d', 'dcb2f41e-8ed2-4bd7-8f79-2366a15093cc']",['PLC52'],175.0,NONRESIDENTIAL.COMMERCIAL,2019-12-31,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-766104,"['0add6d62-eb8e-4a82-aef9-4edbff57bd8f', '63d5fe8b-3fcb-4004-9239-629075b3d969', 'e05d1f6a-b93c-4e06-8aea-6a50e67918e9']",['PLC51'],1625.0,NONRESIDENTIAL.COMMERCIAL,2020-01-01,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-766168,['d8ff2938-0695-4ba2-a1cc-b18ad6db4e24'],['PLC61'],294.0,MIXED,2020-01-01,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-766238,"['9e314bf8-ef44-4df3-8e64-2468ef7b49db', 'bc5f7392-2fa7-4d29-91d7-4dbf5f469247', 'c50222ed-f551-4999-bde0-44c25b921fac', '5eff9458-3259-4640-8dfd-1b0155f1eef5']",['PLC51'],200.0,NONRESIDENTIAL.COMMERCIAL,2022-12-19,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-766249,['2f61f55b-6b31-4e8d-ad02-3a7dfea6c7e7'],['PLC169'],34.0,NONRESIDENTIAL.COMMERCIAL,2020-01-01,,,,,,,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes
PT-1014-766957,['6e5952ef-c9fc-4b9d-b0f5-0a310d86c994'],['PLC81'],320.0,RESIDENTIAL,2020-01-03,,,,,,,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes
PT-1014-767104,['97b686ad-2eec-43d9-af5f-b45bab5ed553'],['PLC183'],37.6,NONRESIDENTIAL.COMMERCIAL,2020-01-03,,,Yes,Yes,Yes,Yes,Yes,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-767603,['cbd17dee-4194-4671-8b1d-e3b9c89a14d1'],['PLC210'],12.4,NONRESIDENTIAL.COMMERCIAL,2023-03-18,,,,,,,Yes,Yes,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes
PT-1014-768838,['5d5459e8-cd87-4e6c-bc99-df02fc45cb5c'],['PLC103'],100.0,RESIDENTIAL,2020-01-09,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-768843,['85e8e316-dcc3-43ea-8676-900b3394b099'],['PLC144'],100.0,RESIDENTIAL,2020-01-09,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-768965,"['8f124e36-d25c-4f74-9736-ee8776d3093a', '212d78c3-0b5f-464a-afe9-5fb7cd7278b1']",['PLC126'],223.0,MIXED,2020-01-09,,,,,,,Yes,"Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes
PT-1014-769181,['314c7a08-100e-4224-bf23-265a47a00059'],['PLC188'],100.0,RESIDENTIAL,2020-01-09,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",Yes,Yes,Yes,Yes,Yes,Yes
PT-1014-769229,['e1aca6f9-5676-4e38-88b7-a57ec953b0aa'],['PLC151'],520.0,RESIDENTIAL,2020-01-09,Yes,"Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid","Demand not generated, hence not paid",No,No,No,No,No,Yes
